id,facility_id,blood_group,component,units_available,batch_number,status,collected_date,expiry_date,temperature_celsius,is_quarantined,source_tag
5082,30,A+,FRESH_FROZEN_PLASMA,28,BATCH-30-AP-05082,REPORTED_AVAILABILITY,2026-08-24,2027-08-24,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5083,9,O-,WHOLE_BLOOD,5,BATCH-09-ON-05083,CONFIRMED_AVAILABILITY,2026-08-11,2026-09-15,4.0,False,DIRECT_LAB_VERIFIED
5084,13,A+,PACKED_RED_BLOOD_CELLS,18,BATCH-13-AP-05084,CONFIRMED_AVAILABILITY,2026-08-06,2026-09-10,4.0,False,DIRECT_LAB_VERIFIED
5085,40,AB+,PLATELET_CONCENTRATE,9,BATCH-40-ABP-05085,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
5086,24,O+,WHOLE_BLOOD,20,BATCH-24-OP-05086,CONFIRMED_AVAILABILITY,2026-08-27,2026-10-01,4.0,False,DIRECT_LAB_VERIFIED
5087,4,O+,PLATELET_CONCENTRATE,10,BATCH-04-OP-05087,REPORTED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5088,41,AB-,PLATELET_CONCENTRATE,2,BATCH-41-ABN-05088,REPORTED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5089,14,O-,WHOLE_BLOOD,15,BATCH-14-ON-05089,REPORTED_AVAILABILITY,2026-09-04,2026-10-09,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5090,21,AB-,PACKED_RED_BLOOD_CELLS,10,BATCH-21-ABN-05090,CONFIRMED_AVAILABILITY,2026-08-20,2026-09-24,4.0,False,DIRECT_LAB_VERIFIED
5091,6,A+,WHOLE_BLOOD,19,BATCH-06-AP-05091,REPORTED_AVAILABILITY,2026-08-06,2026-09-10,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5092,30,B-,WHOLE_BLOOD,17,BATCH-30-BN-05092,REPORTED_AVAILABILITY,2026-08-28,2026-10-02,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5093,44,A-,PACKED_RED_BLOOD_CELLS,23,BATCH-44-AN-05093,CONFIRMED_AVAILABILITY,2026-08-19,2026-09-23,4.0,False,DIRECT_LAB_VERIFIED
5094,37,O-,FRESH_FROZEN_PLASMA,14,BATCH-37-ON-05094,REPORTED_AVAILABILITY,2026-08-22,2027-08-22,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5095,32,B-,PACKED_RED_BLOOD_CELLS,30,BATCH-32-BN-05095,REPORTED_AVAILABILITY,2026-08-03,2026-09-07,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5096,19,A-,PACKED_RED_BLOOD_CELLS,4,BATCH-19-AN-05096,REPORTED_AVAILABILITY,2026-08-16,2026-09-20,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5097,49,B+,FRESH_FROZEN_PLASMA,36,BATCH-49-BP-05097,CONFIRMED_AVAILABILITY,2026-07-18,2027-07-18,-22.0,False,DIRECT_LAB_VERIFIED
5098,12,O+,PACKED_RED_BLOOD_CELLS,23,BATCH-12-OP-05098,CONFIRMED_AVAILABILITY,2026-08-17,2026-09-21,4.0,False,DIRECT_LAB_VERIFIED
5099,16,O+,PACKED_RED_BLOOD_CELLS,26,BATCH-16-OP-05099,CONFIRMED_AVAILABILITY,2026-08-27,2026-10-01,4.0,False,DIRECT_LAB_VERIFIED
5100,23,AB-,PLATELET_CONCENTRATE,6,BATCH-23-ABN-05100,REPORTED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5101,10,A+,FRESH_FROZEN_PLASMA,36,BATCH-10-AP-05101,CONFIRMED_AVAILABILITY,2026-08-13,2027-08-13,-22.0,False,DIRECT_LAB_VERIFIED
5102,14,O+,PLATELET_CONCENTRATE,5,BATCH-14-OP-05102,REPORTED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5103,16,AB-,PACKED_RED_BLOOD_CELLS,8,BATCH-16-ABN-05103,CONFIRMED_AVAILABILITY,2026-08-18,2026-09-22,4.0,False,DIRECT_LAB_VERIFIED
5104,22,AB-,PLATELET_CONCENTRATE,7,BATCH-22-ABN-05104,CONFIRMED_AVAILABILITY,2026-09-03,2026-09-08,22.0,False,DIRECT_LAB_VERIFIED
5105,45,A+,PACKED_RED_BLOOD_CELLS,16,BATCH-45-AP-05105,REPORTED_AVAILABILITY,2026-08-24,2026-09-28,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5106,31,B+,PLATELET_CONCENTRATE,2,BATCH-31-BP-05106,REPORTED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5107,48,B+,PLATELET_CONCENTRATE,11,BATCH-48-BP-05107,REPORTED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5108,19,B-,PACKED_RED_BLOOD_CELLS,24,BATCH-19-BN-05108,CONFIRMED_AVAILABILITY,2026-08-12,2026-09-16,4.0,False,DIRECT_LAB_VERIFIED
5109,42,A+,PACKED_RED_BLOOD_CELLS,29,BATCH-42-AP-05109,CONFIRMED_AVAILABILITY,2026-08-11,2026-09-15,4.0,False,DIRECT_LAB_VERIFIED
5110,44,A-,WHOLE_BLOOD,4,BATCH-44-AN-05110,CONFIRMED_AVAILABILITY,2026-08-27,2026-10-01,4.0,False,DIRECT_LAB_VERIFIED
5111,48,A-,PLATELET_CONCENTRATE,4,BATCH-48-AN-05111,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
5112,20,O-,PLATELET_CONCENTRATE,5,BATCH-20-ON-05112,CONFIRMED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,DIRECT_LAB_VERIFIED
5113,19,B-,WHOLE_BLOOD,19,BATCH-19-BN-05113,CONFIRMED_AVAILABILITY,2026-09-06,2026-10-11,4.0,False,DIRECT_LAB_VERIFIED
5114,3,A-,PLATELET_CONCENTRATE,7,BATCH-03-AN-05114,CONFIRMED_AVAILABILITY,2026-09-03,2026-09-08,22.0,False,DIRECT_LAB_VERIFIED
5115,6,B-,WHOLE_BLOOD,11,BATCH-06-BN-05115,CONFIRMED_AVAILABILITY,2026-08-26,2026-09-30,4.0,False,DIRECT_LAB_VERIFIED
5116,6,AB-,WHOLE_BLOOD,3,BATCH-06-ABN-05116,REPORTED_AVAILABILITY,2026-08-14,2026-09-18,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5117,49,AB+,WHOLE_BLOOD,3,BATCH-49-ABP-05117,CONFIRMED_AVAILABILITY,2026-08-16,2026-09-20,4.0,False,DIRECT_LAB_VERIFIED
5118,11,O+,PACKED_RED_BLOOD_CELLS,7,BATCH-11-OP-05118,CONFIRMED_AVAILABILITY,2026-09-05,2026-10-10,4.0,False,DIRECT_LAB_VERIFIED
5119,47,O-,WHOLE_BLOOD,6,BATCH-47-ON-05119,CONFIRMED_AVAILABILITY,2026-08-19,2026-09-23,4.0,False,DIRECT_LAB_VERIFIED
5120,19,A+,FRESH_FROZEN_PLASMA,11,BATCH-19-AP-05120,REPORTED_AVAILABILITY,2026-09-01,2027-09-01,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5121,27,A-,FRESH_FROZEN_PLASMA,31,BATCH-27-AN-05121,CONFIRMED_AVAILABILITY,2026-08-08,2027-08-08,-22.0,False,DIRECT_LAB_VERIFIED
5122,45,AB-,PLATELET_CONCENTRATE,5,BATCH-45-ABN-05122,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
5123,30,B+,FRESH_FROZEN_PLASMA,31,BATCH-30-BP-05123,CONFIRMED_AVAILABILITY,2026-09-06,2027-09-06,-22.0,False,DIRECT_LAB_VERIFIED
5124,10,AB+,PACKED_RED_BLOOD_CELLS,7,BATCH-10-ABP-05124,CONFIRMED_AVAILABILITY,2026-09-06,2026-10-11,4.0,False,DIRECT_LAB_VERIFIED
5125,6,AB-,FRESH_FROZEN_PLASMA,8,BATCH-06-ABN-05125,CONFIRMED_AVAILABILITY,2026-07-18,2027-07-18,-22.0,False,DIRECT_LAB_VERIFIED
5126,12,B-,FRESH_FROZEN_PLASMA,34,BATCH-12-BN-05126,REPORTED_AVAILABILITY,2026-08-12,2027-08-12,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5127,24,AB+,PLATELET_CONCENTRATE,7,BATCH-24-ABP-05127,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
5128,38,AB-,WHOLE_BLOOD,8,BATCH-38-ABN-05128,REPORTED_AVAILABILITY,2026-08-10,2026-09-14,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5129,24,AB-,PACKED_RED_BLOOD_CELLS,5,BATCH-24-ABN-05129,REPORTED_AVAILABILITY,2026-08-28,2026-10-02,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5130,39,O-,PLATELET_CONCENTRATE,11,BATCH-39-ON-05130,CONFIRMED_AVAILABILITY,2026-09-03,2026-09-08,22.0,False,DIRECT_LAB_VERIFIED
5131,11,O+,WHOLE_BLOOD,5,BATCH-11-OP-05131,REPORTED_AVAILABILITY,2026-08-05,2026-09-09,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5132,40,A+,FRESH_FROZEN_PLASMA,10,BATCH-40-AP-05132,REPORTED_AVAILABILITY,2026-08-11,2027-08-11,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5133,20,B-,FRESH_FROZEN_PLASMA,15,BATCH-20-BN-05133,CONFIRMED_AVAILABILITY,2026-09-06,2027-09-06,-22.0,False,DIRECT_LAB_VERIFIED
5134,46,A+,PACKED_RED_BLOOD_CELLS,29,BATCH-46-AP-05134,REPORTED_AVAILABILITY,2026-08-25,2026-09-29,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5135,5,B-,PLATELET_CONCENTRATE,8,BATCH-05-BN-05135,REPORTED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5136,27,AB+,WHOLE_BLOOD,16,BATCH-27-ABP-05136,CONFIRMED_AVAILABILITY,2026-08-11,2026-09-15,4.0,False,DIRECT_LAB_VERIFIED
5137,18,A-,FRESH_FROZEN_PLASMA,23,BATCH-18-AN-05137,CONFIRMED_AVAILABILITY,2026-07-11,2027-07-11,-22.0,False,DIRECT_LAB_VERIFIED
5138,6,B+,PLATELET_CONCENTRATE,3,BATCH-06-BP-05138,REPORTED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5139,50,O+,PACKED_RED_BLOOD_CELLS,14,BATCH-50-OP-05139,CONFIRMED_AVAILABILITY,2026-08-11,2026-09-15,4.0,False,DIRECT_LAB_VERIFIED
5140,16,O+,FRESH_FROZEN_PLASMA,24,BATCH-16-OP-05140,CONFIRMED_AVAILABILITY,2026-08-21,2027-08-21,-22.0,False,DIRECT_LAB_VERIFIED
5141,25,AB+,FRESH_FROZEN_PLASMA,16,BATCH-25-ABP-05141,REPORTED_AVAILABILITY,2026-07-27,2027-07-27,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5142,27,O-,PACKED_RED_BLOOD_CELLS,23,BATCH-27-ON-05142,CONFIRMED_AVAILABILITY,2026-09-04,2026-10-09,4.0,False,DIRECT_LAB_VERIFIED
5143,3,B-,PLATELET_CONCENTRATE,8,BATCH-03-BN-05143,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
5144,36,O-,PACKED_RED_BLOOD_CELLS,5,BATCH-36-ON-05144,REPORTED_AVAILABILITY,2026-08-21,2026-09-25,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5145,18,O+,FRESH_FROZEN_PLASMA,33,BATCH-18-OP-05145,CONFIRMED_AVAILABILITY,2026-08-23,2027-08-23,-22.0,False,DIRECT_LAB_VERIFIED
5146,10,B+,FRESH_FROZEN_PLASMA,10,BATCH-10-BP-05146,CONFIRMED_AVAILABILITY,2026-09-02,2027-09-02,-22.0,False,DIRECT_LAB_VERIFIED
5147,48,O-,PACKED_RED_BLOOD_CELLS,26,BATCH-48-ON-05147,CONFIRMED_AVAILABILITY,2026-08-16,2026-09-20,4.0,False,DIRECT_LAB_VERIFIED
5148,15,AB-,PACKED_RED_BLOOD_CELLS,14,BATCH-15-ABN-05148,REPORTED_AVAILABILITY,2026-08-20,2026-09-24,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5149,33,B+,WHOLE_BLOOD,14,BATCH-33-BP-05149,CONFIRMED_AVAILABILITY,2026-09-04,2026-10-09,4.0,False,DIRECT_LAB_VERIFIED
5150,44,B+,PACKED_RED_BLOOD_CELLS,14,BATCH-44-BP-05150,CONFIRMED_AVAILABILITY,2026-08-25,2026-09-29,4.0,True,DIRECT_LAB_VERIFIED
5151,1,AB-,PACKED_RED_BLOOD_CELLS,26,BATCH-01-ABN-05151,CONFIRMED_AVAILABILITY,2026-08-11,2026-09-15,4.0,False,DIRECT_LAB_VERIFIED
5152,46,AB+,PACKED_RED_BLOOD_CELLS,28,BATCH-46-ABP-05152,CONFIRMED_AVAILABILITY,2026-08-09,2026-09-13,4.0,False,DIRECT_LAB_VERIFIED
5153,46,A+,PLATELET_CONCENTRATE,12,BATCH-46-AP-05153,CONFIRMED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,DIRECT_LAB_VERIFIED
5154,38,B-,WHOLE_BLOOD,14,BATCH-38-BN-05154,REPORTED_AVAILABILITY,2026-08-05,2026-09-09,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5155,1,A-,PLATELET_CONCENTRATE,3,BATCH-01-AN-05155,REPORTED_AVAILABILITY,2026-09-03,2026-09-08,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5156,19,AB+,FRESH_FROZEN_PLASMA,37,BATCH-19-ABP-05156,CONFIRMED_AVAILABILITY,2026-09-02,2027-09-02,-22.0,False,DIRECT_LAB_VERIFIED
5157,8,A+,PLATELET_CONCENTRATE,11,BATCH-08-AP-05157,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
5158,37,A-,FRESH_FROZEN_PLASMA,21,BATCH-37-AN-05158,CONFIRMED_AVAILABILITY,2026-08-11,2027-08-11,-22.0,False,DIRECT_LAB_VERIFIED
5159,32,A+,WHOLE_BLOOD,15,BATCH-32-AP-05159,CONFIRMED_AVAILABILITY,2026-08-13,2026-09-17,4.0,True,DIRECT_LAB_VERIFIED
5160,21,A-,PLATELET_CONCENTRATE,9,BATCH-21-AN-05160,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
5161,11,O+,FRESH_FROZEN_PLASMA,39,BATCH-11-OP-05161,CONFIRMED_AVAILABILITY,2026-08-03,2027-08-03,-22.0,False,DIRECT_LAB_VERIFIED
5162,23,B+,FRESH_FROZEN_PLASMA,12,BATCH-23-BP-05162,CONFIRMED_AVAILABILITY,2026-08-11,2027-08-11,-22.0,False,DIRECT_LAB_VERIFIED
5163,28,B-,PACKED_RED_BLOOD_CELLS,20,BATCH-28-BN-05163,CONFIRMED_AVAILABILITY,2026-08-15,2026-09-19,4.0,False,DIRECT_LAB_VERIFIED
5164,27,O-,WHOLE_BLOOD,18,BATCH-27-ON-05164,CONFIRMED_AVAILABILITY,2026-08-03,2026-09-07,4.0,False,DIRECT_LAB_VERIFIED
5165,1,AB-,FRESH_FROZEN_PLASMA,15,BATCH-01-ABN-05165,REPORTED_AVAILABILITY,2026-07-10,2027-07-10,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5166,25,A-,PACKED_RED_BLOOD_CELLS,15,BATCH-25-AN-05166,REPORTED_AVAILABILITY,2026-08-24,2026-09-28,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5167,21,B+,FRESH_FROZEN_PLASMA,16,BATCH-21-BP-05167,CONFIRMED_AVAILABILITY,2026-08-10,2027-08-10,-22.0,False,DIRECT_LAB_VERIFIED
5168,50,O+,WHOLE_BLOOD,17,BATCH-50-OP-05168,CONFIRMED_AVAILABILITY,2026-08-11,2026-09-15,4.0,False,DIRECT_LAB_VERIFIED
5169,37,A+,PACKED_RED_BLOOD_CELLS,18,BATCH-37-AP-05169,CONFIRMED_AVAILABILITY,2026-08-26,2026-09-30,4.0,False,DIRECT_LAB_VERIFIED
5170,26,A+,FRESH_FROZEN_PLASMA,15,BATCH-26-AP-05170,REPORTED_AVAILABILITY,2026-07-20,2027-07-20,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5171,46,O+,FRESH_FROZEN_PLASMA,10,BATCH-46-OP-05171,CONFIRMED_AVAILABILITY,2026-08-19,2027-08-19,-22.0,False,DIRECT_LAB_VERIFIED
5172,31,A+,PLATELET_CONCENTRATE,10,BATCH-31-AP-05172,REPORTED_AVAILABILITY,2026-09-05,2026-09-10,22.0,True,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5173,5,A-,PACKED_RED_BLOOD_CELLS,15,BATCH-05-AN-05173,CONFIRMED_AVAILABILITY,2026-08-15,2026-09-19,4.0,False,DIRECT_LAB_VERIFIED
5174,31,A+,PACKED_RED_BLOOD_CELLS,21,BATCH-31-AP-05174,REPORTED_AVAILABILITY,2026-08-23,2026-09-27,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5175,31,AB+,PACKED_RED_BLOOD_CELLS,20,BATCH-31-ABP-05175,CONFIRMED_AVAILABILITY,2026-08-26,2026-09-30,4.0,False,DIRECT_LAB_VERIFIED
5176,25,A+,FRESH_FROZEN_PLASMA,22,BATCH-25-AP-05176,REPORTED_AVAILABILITY,2026-07-10,2027-07-10,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5177,13,A+,PLATELET_CONCENTRATE,4,BATCH-13-AP-05177,CONFIRMED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,DIRECT_LAB_VERIFIED
5178,42,AB-,FRESH_FROZEN_PLASMA,11,BATCH-42-ABN-05178,CONFIRMED_AVAILABILITY,2026-08-22,2027-08-22,-22.0,False,DIRECT_LAB_VERIFIED
5179,13,AB+,FRESH_FROZEN_PLASMA,39,BATCH-13-ABP-05179,CONFIRMED_AVAILABILITY,2026-08-27,2027-08-27,-22.0,False,DIRECT_LAB_VERIFIED
5180,9,A-,WHOLE_BLOOD,13,BATCH-09-AN-05180,REPORTED_AVAILABILITY,2026-08-07,2026-09-11,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5181,6,AB-,FRESH_FROZEN_PLASMA,44,BATCH-06-ABN-05181,REPORTED_AVAILABILITY,2026-08-13,2027-08-13,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5182,4,O-,WHOLE_BLOOD,16,BATCH-04-ON-05182,CONFIRMED_AVAILABILITY,2026-08-20,2026-09-24,4.0,False,DIRECT_LAB_VERIFIED
5183,14,AB+,WHOLE_BLOOD,20,BATCH-14-ABP-05183,REPORTED_AVAILABILITY,2026-08-23,2026-09-27,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5184,38,O-,FRESH_FROZEN_PLASMA,14,BATCH-38-ON-05184,REPORTED_AVAILABILITY,2026-07-25,2027-07-25,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5185,34,A+,PACKED_RED_BLOOD_CELLS,14,BATCH-34-AP-05185,REPORTED_AVAILABILITY,2026-08-05,2026-09-09,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5186,38,O-,PLATELET_CONCENTRATE,8,BATCH-38-ON-05186,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
5187,48,A+,PACKED_RED_BLOOD_CELLS,18,BATCH-48-AP-05187,CONFIRMED_AVAILABILITY,2026-08-04,2026-09-08,4.0,False,DIRECT_LAB_VERIFIED
5188,6,A+,FRESH_FROZEN_PLASMA,19,BATCH-06-AP-05188,CONFIRMED_AVAILABILITY,2026-08-06,2027-08-06,-22.0,False,DIRECT_LAB_VERIFIED
5189,46,B-,PLATELET_CONCENTRATE,10,BATCH-46-BN-05189,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
5190,36,B-,FRESH_FROZEN_PLASMA,28,BATCH-36-BN-05190,REPORTED_AVAILABILITY,2026-08-30,2027-08-30,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5191,5,A+,WHOLE_BLOOD,14,BATCH-05-AP-05191,REPORTED_AVAILABILITY,2026-09-01,2026-10-06,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5192,33,B+,PLATELET_CONCENTRATE,4,BATCH-33-BP-05192,REPORTED_AVAILABILITY,2026-09-03,2026-09-08,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5193,25,AB-,PLATELET_CONCENTRATE,6,BATCH-25-ABN-05193,CONFIRMED_AVAILABILITY,2026-09-02,2026-09-07,22.0,False,DIRECT_LAB_VERIFIED
5194,4,AB-,PLATELET_CONCENTRATE,2,BATCH-04-ABN-05194,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
5195,21,B+,WHOLE_BLOOD,17,BATCH-21-BP-05195,CONFIRMED_AVAILABILITY,2026-09-02,2026-10-07,4.0,False,DIRECT_LAB_VERIFIED
5196,33,AB-,PACKED_RED_BLOOD_CELLS,15,BATCH-33-ABN-05196,CONFIRMED_AVAILABILITY,2026-08-05,2026-09-09,4.0,False,DIRECT_LAB_VERIFIED
5197,3,AB+,WHOLE_BLOOD,5,BATCH-03-ABP-05197,CONFIRMED_AVAILABILITY,2026-08-04,2026-09-08,4.0,False,DIRECT_LAB_VERIFIED
5198,40,A-,WHOLE_BLOOD,20,BATCH-40-AN-05198,CONFIRMED_AVAILABILITY,2026-09-06,2026-10-11,4.0,False,DIRECT_LAB_VERIFIED
5199,26,O+,PACKED_RED_BLOOD_CELLS,15,BATCH-26-OP-05199,CONFIRMED_AVAILABILITY,2026-08-21,2026-09-25,4.0,False,DIRECT_LAB_VERIFIED
5200,1,O+,PACKED_RED_BLOOD_CELLS,20,BATCH-01-OP-05200,REPORTED_AVAILABILITY,2026-08-09,2026-09-13,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5201,14,O+,FRESH_FROZEN_PLASMA,12,BATCH-14-OP-05201,REPORTED_AVAILABILITY,2026-08-28,2027-08-28,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5202,13,AB-,WHOLE_BLOOD,15,BATCH-13-ABN-05202,REPORTED_AVAILABILITY,2026-08-31,2026-10-05,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5203,29,B+,FRESH_FROZEN_PLASMA,45,BATCH-29-BP-05203,CONFIRMED_AVAILABILITY,2026-08-02,2027-08-02,-22.0,False,DIRECT_LAB_VERIFIED
5204,18,B+,PACKED_RED_BLOOD_CELLS,26,BATCH-18-BP-05204,REPORTED_AVAILABILITY,2026-08-27,2026-10-01,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5205,39,AB-,PLATELET_CONCENTRATE,7,BATCH-39-ABN-05205,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
5206,3,A-,FRESH_FROZEN_PLASMA,19,BATCH-03-AN-05206,CONFIRMED_AVAILABILITY,2026-08-12,2027-08-12,-22.0,False,DIRECT_LAB_VERIFIED
5207,15,O+,PLATELET_CONCENTRATE,4,BATCH-15-OP-05207,CONFIRMED_AVAILABILITY,2026-09-04,2026-09-09,22.0,False,DIRECT_LAB_VERIFIED
5208,23,B-,PACKED_RED_BLOOD_CELLS,5,BATCH-23-BN-05208,CONFIRMED_AVAILABILITY,2026-08-21,2026-09-25,4.0,True,DIRECT_LAB_VERIFIED
5209,2,AB+,FRESH_FROZEN_PLASMA,22,BATCH-02-ABP-05209,REPORTED_AVAILABILITY,2026-09-01,2027-09-01,-22.0,True,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5210,21,A+,FRESH_FROZEN_PLASMA,36,BATCH-21-AP-05210,REPORTED_AVAILABILITY,2026-08-14,2027-08-14,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5211,28,A-,WHOLE_BLOOD,6,BATCH-28-AN-05211,REPORTED_AVAILABILITY,2026-08-23,2026-09-27,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5212,42,AB+,WHOLE_BLOOD,6,BATCH-42-ABP-05212,REPORTED_AVAILABILITY,2026-08-07,2026-09-11,4.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5213,6,B+,WHOLE_BLOOD,6,BATCH-06-BP-05213,CONFIRMED_AVAILABILITY,2026-08-28,2026-10-02,4.0,False,DIRECT_LAB_VERIFIED
5214,6,O-,PLATELET_CONCENTRATE,5,BATCH-06-ON-05214,REPORTED_AVAILABILITY,2026-09-05,2026-09-10,22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5215,23,O-,WHOLE_BLOOD,5,BATCH-23-ON-05215,CONFIRMED_AVAILABILITY,2026-08-22,2026-09-26,4.0,False,DIRECT_LAB_VERIFIED
5216,9,A+,PLATELET_CONCENTRATE,4,BATCH-09-AP-05216,CONFIRMED_AVAILABILITY,2026-09-03,2026-09-08,22.0,False,DIRECT_LAB_VERIFIED
5217,32,O-,PACKED_RED_BLOOD_CELLS,5,BATCH-32-ON-05217,CONFIRMED_AVAILABILITY,2026-09-01,2026-10-06,4.0,False,DIRECT_LAB_VERIFIED
5218,36,AB-,FRESH_FROZEN_PLASMA,12,BATCH-36-ABN-05218,REPORTED_AVAILABILITY,2026-08-09,2027-08-09,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
5219,35,B-,PLATELET_CONCENTRATE,3,BATCH-35-BN-05219,CONFIRMED_AVAILABILITY,2026-09-06,2026-09-11,22.0,False,DIRECT_LAB_VERIFIED
5220,36,B-,FRESH_FROZEN_PLASMA,27,BATCH-36-BN-05220,CONFIRMED_AVAILABILITY,2026-09-04,2027-09-04,-22.0,False,DIRECT_LAB_VERIFIED
5221,42,O+,FRESH_FROZEN_PLASMA,9,BATCH-42-OP-05221,CONFIRMED_AVAILABILITY,2026-07-21,2027-07-21,-22.0,True,DIRECT_LAB_VERIFIED
5222,22,O+,FRESH_FROZEN_PLASMA,21,BATCH-22-OP-05222,REPORTED_AVAILABILITY,2026-07-10,2027-07-10,-22.0,False,SYNTHETIC_ERAKTKOSH_COMPATIBLE_FEED
